#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
571900	1987-11-21 00:00:00	1987	1988	11	0.7	0.7	0.7
571900	1987-11-22 00:00:00	1987	1988	11	0.7	0.7	0.7
571900	1987-11-23 00:00:00	1987	1988	11	0.7	0.7	0.7
571900	1987-11-24 00:00:00	1987	1988	11	0.56	0.56	0.56
571900	1987-11-25 00:00:00	1987	1988	11	0.56	0.56	0.56
571900	1987-11-26 00:00:00	1987	1988	11	0.5	0.5	0.5
571900	1987-11-27 00:00:00	1987	1988	11	0.5	0.5	0.5
571900	1987-11-28 00:00:00	1987	1988	11	0.5	0.5	0.5
571900	1987-11-29 00:00:00	1987	1988	11	0.44	0.44	0.44
571900	1987-11-30 00:00:00	1987	1988	11	0.33	0.33	0.33
571900	1987-12-01 00:00:00	1987	1988	12	0.24	0.24	0.24
571900	1987-12-02 00:00:00	1987	1988	12	0.2	0.2	0.2
571900	1987-12-03 00:00:00	1987	1988	12	0.16	0.16	0.16
571900	1987-12-04 00:00:00	1987	1988	12	0.16	0.16	0.16
571900	1987-12-05 00:00:00	1987	1988	12	0.16	0.16	0.16
571900	1987-12-06 00:00:00	1987	1988	12	0.16	0.16	0.16
571900	1987-12-07 00:00:00	1987	1988	12	0.16	0.16	0.16
571900	1987-12-08 00:00:00	1987	1988	12	0.13	0.13	0.13
571900	1987-12-09 00:00:00	1987	1988	12	0.13	0.13	0.13
571900	1987-12-10 00:00:00	1987	1988	12	0.1	0.1	0.1
571900	1987-12-11 00:00:00	1987	1988	12	0.1	0.1	0.1
571900	1987-12-12 00:00:00	1987	1988	12	0.1	0.1	0.1
571900	1987-12-13 00:00:00	1987	1988	12	0.1	0.1	0.1
571900	1987-12-14 00:00:00	1987	1988	12	0.1	0.1	0.1
571900	1987-12-15 00:00:00	1987	1988	12	0.1	0.1	0.1
571900	1987-12-16 00:00:00	1987	1988	12	0.13	0.13	0.13
571900	1987-12-17 00:00:00	1987	1988	12	0.44	0.44	0.44
571900	1987-12-18 00:00:00	1987	1988	12	0.84	0.84	0.84
571900	1987-12-19 00:00:00	1987	1988	12	1.4	1.4	1.4
571900	1987-12-20 00:00:00	1987	1988	12	2.1	2.1	2.23
571900	1987-12-21 00:00:00	1987	1988	12	1.85	1.85	1.85
571900	1987-12-22 00:00:00	1987	1988	12	1.61	1.61	1.61
571900	1987-12-23 00:00:00	1987	1988	12	1.4	1.4	1.4
571900	1987-12-24 00:00:00	1987	1988	12	1.1	1.1	1.1
571900	1987-12-25 00:00:00	1987	1988	12	0.93	0.93	0.93
571900	1987-12-26 00:00:00	1987	1988	12	0.7	0.7	0.7
571900	1987-12-27 00:00:00	1987	1988	12	0.7	0.7	0.7
571900	1987-12-28 00:00:00	1987	1988	12	0.63	0.63	0.63
571900	1987-12-29 00:00:00	1987	1988	12	0.56	0.56	0.56
571900	1987-12-30 00:00:00	1987	1988	12	0.5	0.5	0.5
571900	1987-12-31 00:00:00	1987	1988	12	0.5	0.5	0.5
571900	1988-01-01 00:00:00	1988	1988	1	0.44	0.44	0.44
571900	1988-01-02 00:00:00	1988	1988	1	0.44	0.44	0.44
571900	1988-01-03 00:00:00	1988	1988	1	0.56	0.56	0.56
571900	1988-01-04 00:00:00	1988	1988	1	0.56	0.56	0.56
571900	1988-01-05 00:00:00	1988	1988	1	0.5	0.5	0.5
571900	1988-01-06 00:00:00	1988	1988	1	0.5	0.5	0.5
571900	1988-01-07 00:00:00	1988	1988	1	0.44	0.44	0.44
571900	1988-01-08 00:00:00	1988	1988	1	0.38	0.38	0.38
571900	1988-01-09 00:00:00	1988	1988	1	0.33	0.33	0.33
571900	1988-01-10 00:00:00	1988	1988	1	0.33	0.33	0.33
571900	1988-01-11 00:00:00	1988	1988	1	0.33	0.33	0.33
571900	1988-01-12 00:00:00	1988	1988	1	0.28	0.28	0.28
571900	1988-01-13 00:00:00	1988	1988	1	0.28	0.28	0.28
571900	1988-01-14 00:00:00	1988	1988	1	0.28	0.28	0.28
571900	1988-01-15 00:00:00	1988	1988	1	0.28	0.28	0.28
571900	1988-01-16 00:00:00	1988	1988	1	0.24	0.24	0.24
571900	1988-01-17 00:00:00	1988	1988	1	0.24	0.24	0.24
571900	1988-01-18 00:00:00	1988	1988	1	0.24	0.24	0.24
571900	1988-01-19 00:00:00	1988	1988	1	0.2	0.2	0.2
571900	1988-01-20 00:00:00	1988	1988	1	0.2	0.2	0.2
571900	1988-01-21 00:00:00	1988	1988	1	0.2	0.2	0.2
571900	1988-01-22 00:00:00	1988	1988	1	0.16	0.16	0.16
571900	1988-01-23 00:00:00	1988	1988	1	0.16	0.16	0.16
571900	1988-01-24 00:00:00	1988	1988	1	0.16	0.16	0.16
571900	1988-01-25 00:00:00	1988	1988	1	0.44	0.44	0.93
571900	1988-01-26 00:00:00	1988	1988	1	0.77	0.77	0.77
571900	1988-01-27 00:00:00	1988	1988	1	0.93	0.93	0.93
571900	1988-01-28 00:00:00	1988	1988	1	0.84	0.84	0.84
571900	1988-01-29 00:00:00	1988	1988	1	0.84	0.84	0.84
571900	1988-01-30 00:00:00	1988	1988	1	0.84	0.84	0.84
571900	1988-01-31 00:00:00	1988	1988	1	0.84	0.84	0.84
571900	1988-02-01 00:00:00	1988	1988	2	0.7	0.7	0.7
571900	1988-02-02 00:00:00	1988	1988	2	0.77	0.77	0.77
571900	1988-02-03 00:00:00	1988	1988	2	1.73	1.73	1.97
571900	1988-02-04 00:00:00	1988	1988	2	1.3	1.3	1.3
571900	1988-02-05 00:00:00	1988	1988	2	1.1	1.1	1.1
571900	1988-02-06 00:00:00	1988	1988	2	1.02	1.02	1.02
571900	1988-02-07 00:00:00	1988	1988	2	0.93	0.93	0.93
571900	1988-02-08 00:00:00	1988	1988	2	0.77	0.77	0.77
571900	1988-02-09 00:00:00	1988	1988	2	0.7	0.7	0.7
571900	1988-02-10 00:00:00	1988	1988	2	0.63	0.63	0.63
571900	1988-02-11 00:00:00	1988	1988	2	0.5	0.5	0.5
571900	1988-02-12 00:00:00	1988	1988	2	0.44	0.44	0.44
571900	1988-02-13 00:00:00	1988	1988	2	0.38	0.38	0.38
571900	1988-02-14 00:00:00	1988	1988	2	0.33	0.33	0.33
571900	1988-02-15 00:00:00	1988	1988	2	0.33	0.33	0.33
571900	1988-02-16 00:00:00	1988	1988	2	0.33	0.33	0.33
571900	1988-02-17 00:00:00	1988	1988	2	0.33	0.33	0.33
571900	1988-02-18 00:00:00	1988	1988	2	0.33	0.33	0.33
571900	1988-02-19 00:00:00	1988	1988	2	0.33	0.33	0.33
571900	1988-02-20 00:00:00	1988	1988	2	0.33	0.33	0.33
571900	1988-02-21 00:00:00	1988	1988	2	0.33	0.33	0.33
571900	1988-02-22 00:00:00	1988	1988	2	0.33	0.33	0.33
571900	1988-02-23 00:00:00	1988	1988	2	0.38	0.38	0.38
571900	1988-02-24 00:00:00	1988	1988	2	0.38	0.38	0.38
571900	1988-02-25 00:00:00	1988	1988	2	0.44	0.44	0.44
571900	1988-02-26 00:00:00	1988	1988	2	0.44	0.44	0.44
571900	1988-02-27 00:00:00	1988	1988	2	0.44	0.44	0.44
571900	1988-02-28 00:00:00	1988	1988	2	0.44	0.44	0.44
571900	1988-02-29 00:00:00	1988	1988	2	0.44	0.44	0.44
571900	1988-03-01 00:00:00	1988	1988	3	0.44	0.44	0.44
571900	1988-03-02 00:00:00	1988	1988	3	0.38	0.38	0.38
571900	1988-03-03 00:00:00	1988	1988	3	0.38	0.38	0.38
571900	1988-03-04 00:00:00	1988	1988	3	0.33	0.33	0.33
571900	1988-03-05 00:00:00	1988	1988	3	0.33	0.33	0.33
571900	1988-03-06 00:00:00	1988	1988	3	0.33	0.33	0.33
571900	1988-03-07 00:00:00	1988	1988	3	0.33	0.33	0.33
571900	1988-03-08 00:00:00	1988	1988	3	0.33	0.33	0.33
571900	1988-03-09 00:00:00	1988	1988	3	0.33	0.33	0.33
571900	1988-03-10 00:00:00	1988	1988	3	0.33	0.33	0.33
571900	1988-03-11 00:00:00	1988	1988	3	0.33	0.33	0.33
571900	1988-03-12 00:00:00	1988	1988	3	0.33	0.33	0.33
571900	1988-03-13 00:00:00	1988	1988	3	0.33	0.33	0.33
571900	1988-03-14 00:00:00	1988	1988	3	0.33	0.33	0.33
571900	1988-03-15 00:00:00	1988	1988	3	0.33	0.33	0.33
571900	1988-03-16 00:00:00	1988	1988	3	2.23	2.23	2.23
571900	1988-03-17 00:00:00	1988	1988	3	3.55	3.55	4.18
571900	1988-03-18 00:00:00	1988	1988	3	2.1	2.1	2.1
571900	1988-03-19 00:00:00	1988	1988	3	1.73	1.73	1.73
571900	1988-03-20 00:00:00	1988	1988	3	1.85	1.85	1.85
571900	1988-03-21 00:00:00	1988	1988	3	2.1	2.1	2.1
571900	1988-03-22 00:00:00	1988	1988	3	2.37	2.37	2.37
571900	1988-03-23 00:00:00	1988	1988	3	2.65	2.65	2.65
571900	1988-03-24 00:00:00	1988	1988	3	2.95	2.95	2.95
571900	1988-03-25 00:00:00	1988	1988	3	3.25	3.25	3.25
571900	1988-03-26 00:00:00	1988	1988	3	3.55	3.55	3.55
571900	1988-03-27 00:00:00	1988	1988	3	3.86	3.86	3.86
571900	1988-03-28 00:00:00	1988	1988	3	3.55	3.55	3.55
571900	1988-03-29 00:00:00	1988	1988	3	3.4	3.4	3.4
571900	1988-03-30 00:00:00	1988	1988	3	3.1	3.1	3.1
571900	1988-03-31 00:00:00	1988	1988	3	2.95	2.95	2.95
571900	1988-04-01 00:00:00	1988	1988	4	6.03	6.03	6.92
571900	1988-04-02 00:00:00	1988	1988	4	4.35	4.35	4.35
571900	1988-04-03 00:00:00	1988	1988	4	2.95	2.95	2.95
571900	1988-04-04 00:00:00	1988	1988	4	2.1	2.1	2.1
571900	1988-04-05 00:00:00	1988	1988	4	1.61	1.61	1.61
571900	1988-04-06 00:00:00	1988	1988	4	1.4	1.4	1.4
571900	1988-04-07 00:00:00	1988	1988	4	1.02	1.02	1.02
571900	1988-04-08 00:00:00	1988	1988	4	0.84	0.84	0.84
571900	1988-04-09 00:00:00	1988	1988	4	0.7	0.7	0.7
571900	1988-04-10 00:00:00	1988	1988	4	0.56	0.56	0.56
571900	1988-04-11 00:00:00	1988	1988	4	0.56	0.56	0.56
571900	1988-04-12 00:00:00	1988	1988	4	0.5	0.5	0.5
571900	1988-04-13 00:00:00	1988	1988	4	0.44	0.44	0.44
571900	1988-04-14 00:00:00	1988	1988	4	0.38	0.38	0.38
571900	1988-04-15 00:00:00	1988	1988	4	0.33	0.33	0.33
571900	1988-04-16 00:00:00	1988	1988	4	0.33	0.33	0.33
571900	1988-04-17 00:00:00	1988	1988	4	0.28	0.28	0.28
571900	1988-04-18 00:00:00	1988	1988	4	0.28	0.28	0.28
571900	1988-04-19 00:00:00	1988	1988	4	0.24	0.24	0.24
571900	1988-04-20 00:00:00	1988	1988	4	0.24	0.24	0.24
571900	1988-04-21 00:00:00	1988	1988	4	0.2	0.2	0.2
571900	1988-04-22 00:00:00	1988	1988	4	0.2	0.2	0.2
571900	1988-04-23 00:00:00	1988	1988	4	0.2	0.2	0.2
571900	1988-04-24 00:00:00	1988	1988	4	0.16	0.16	0.16
571900	1988-04-25 00:00:00	1988	1988	4	0.16	0.16	0.16
571900	1988-04-26 00:00:00	1988	1988	4	0.16	0.16	0.16
571900	1988-04-27 00:00:00	1988	1988	4	0.13	0.13	0.13
571900	1988-04-28 00:00:00	1988	1988	4	0.13	0.13	0.13
571900	1988-04-29 00:00:00	1988	1988	4	0.1	0.1	0.1
571900	1988-04-30 00:00:00	1988	1988	4	0.1	0.1	0.1
571900	1988-05-01 00:00:00	1988	1988	5	0.1	0.1	0.1
571900	1988-05-02 00:00:00	1988	1988	5	0.1	0.1	0.1
571900	1988-05-03 00:00:00	1988	1988	5	0.1	0.1	0.1
571900	1988-05-04 00:00:00	1988	1988	5	0.08	0.08	0.08
571900	1988-05-05 00:00:00	1988	1988	5	0.08	0.08	0.08
571900	1988-05-06 00:00:00	1988	1988	5	0.06	0.06	0.06
571900	1988-05-07 00:00:00	1988	1988	5	0.06	0.06	0.06
571900	1988-05-08 00:00:00	1988	1988	5	0.06	0.06	0.06
571900	1988-05-09 00:00:00	1988	1988	5	0.06	0.06	0.06
571900	1988-05-10 00:00:00	1988	1988	5	0.06	0.06	0.06
571900	1988-05-11 00:00:00	1988	1988	5	0.06	0.06	0.06
571900	1988-05-12 00:00:00	1988	1988	5	0.06	0.06	0.06
571900	1988-05-13 00:00:00	1988	1988	5	0.04	0.04	0.04
571900	1988-05-14 00:00:00	1988	1988	5	0.04	0.04	0.04
571900	1988-05-15 00:00:00	1988	1988	5	0.03	0.03	0.03
571900	1988-05-16 00:00:00	1988	1988	5	0.03	0.03	0.03
571900	1988-05-17 00:00:00	1988	1988	5	0.03	0.03	0.03
571900	1988-05-18 00:00:00	1988	1988	5	0.04	0.04	0.04
571900	1988-05-19 00:00:00	1988	1988	5	0.04	0.04	0.04
571900	1988-05-20 00:00:00	1988	1988	5	0.04	0.04	0.04
571900	1988-05-21 00:00:00	1988	1988	5	0.04	0.04	0.04
571900	1988-05-22 00:00:00	1988	1988	5	0.04	0.04	0.04
571900	1988-05-23 00:00:00	1988	1988	5	0.04	0.04	0.04
571900	1988-05-24 00:00:00	1988	1988	5	0.04	0.04	0.04
571900	1988-05-25 00:00:00	1988	1988	5	0.04	0.04	0.04
571900	1988-05-26 00:00:00	1988	1988	5	0.04	0.04	0.04
571900	1988-05-27 00:00:00	1988	1988	5	0.04	0.04	0.04
571900	1988-05-28 00:00:00	1988	1988	5	0.03	0.03	0.03
571900	1988-05-29 00:00:00	1988	1988	5	0.03	0.03	0.03
571900	1988-05-30 00:00:00	1988	1988	5	0.03	0.03	0.03
571900	1988-05-31 00:00:00	1988	1988	5	0.03	0.03	0.03
571900	1988-06-01 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-02 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-03 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-04 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-05 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-06 00:00:00	1988	1988	6	0.08	0.08	0.2
571900	1988-06-07 00:00:00	1988	1988	6	0.08	0.08	0.08
571900	1988-06-08 00:00:00	1988	1988	6	0.06	0.06	0.06
571900	1988-06-09 00:00:00	1988	1988	6	0.06	0.06	0.06
571900	1988-06-10 00:00:00	1988	1988	6	0.04	0.04	0.04
571900	1988-06-11 00:00:00	1988	1988	6	0.04	0.04	0.04
571900	1988-06-12 00:00:00	1988	1988	6	0.04	0.04	0.04
571900	1988-06-13 00:00:00	1988	1988	6	0.04	0.04	0.04
571900	1988-06-14 00:00:00	1988	1988	6	0.04	0.04	0.04
571900	1988-06-15 00:00:00	1988	1988	6	0.04	0.04	0.04
571900	1988-06-16 00:00:00	1988	1988	6	0.04	0.04	0.04
571900	1988-06-17 00:00:00	1988	1988	6	0.04	0.04	0.04
571900	1988-06-18 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-19 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-20 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-21 00:00:00	1988	1988	6	0.02	0.02	0.02
571900	1988-06-22 00:00:00	1988	1988	6	0.02	0.02	0.02
571900	1988-06-23 00:00:00	1988	1988	6	0.02	0.02	0.02
571900	1988-06-24 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-25 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-26 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-27 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-28 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-29 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-06-30 00:00:00	1988	1988	6	0.03	0.03	0.03
571900	1988-07-01 00:00:00	1988	1988	7	0.03	0.03	0.03
571900	1988-07-02 00:00:00	1988	1988	7	0.03	0.03	0.03
571900	1988-07-03 00:00:00	1988	1988	7	0.03	0.03	0.03
571900	1988-07-04 00:00:00	1988	1988	7	0.03	0.03	0.03
571900	1988-07-05 00:00:00	1988	1988	7	0.03	0.03	0.03
571900	1988-07-06 00:00:00	1988	1988	7	0.03	0.03	0.03
571900	1988-07-07 00:00:00	1988	1988	7	0.03	0.03	0.03
571900	1988-07-08 00:00:00	1988	1988	7	0.02	0.02	0.02
571900	1988-07-09 00:00:00	1988	1988	7	0.02	0.02	0.02
571900	1988-07-10 00:00:00	1988	1988	7	0.02	0.02	0.02
571900	1988-07-11 00:00:00	1988	1988	7	0.02	0.02	0.02
571900	1988-07-12 00:00:00	1988	1988	7	0.03	0.03	0.03
571900	1988-07-13 00:00:00	1988	1988	7	0.03	0.03	0.03
571900	1988-07-14 00:00:00	1988	1988	7	0.04	0.04	0.04
571900	1988-07-15 00:00:00	1988	1988	7	0.04	0.04	0.04
571900	1988-07-16 00:00:00	1988	1988	7	0.04	0.04	0.04
571900	1988-07-17 00:00:00	1988	1988	7	0.04	0.04	0.08
571900	1988-07-18 00:00:00	1988	1988	7	0.04	0.04	0.04
571900	1988-07-19 00:00:00	1988	1988	7	0.03	0.03	0.03
571900	1988-07-20 00:00:00	1988	1988	7	0.03	0.03	0.03
571900	1988-07-21 00:00:00	1988	1988	7	0.03	0.03	0.03
571900	1988-07-22 00:00:00	1988	1988	7	0.03	0.03	0.03
571900	1988-07-23 00:00:00	1988	1988	7	0.02	0.02	0.02
571900	1988-07-24 00:00:00	1988	1988	7	0.02	0.02	0.02
571900	1988-07-25 00:00:00	1988	1988	7	0.02	0.02	0.02
571900	1988-07-26 00:00:00	1988	1988	7	0.02	0.02	0.02
571900	1988-07-27 00:00:00	1988	1988	7	0.02	0.02	0.02
571900	1988-07-28 00:00:00	1988	1988	7	0.02	0.02	0.02
571900	1988-07-29 00:00:00	1988	1988	7	0.02	0.02	0.02
571900	1988-07-30 00:00:00	1988	1988	7	0.02	0.02	0.02
571900	1988-07-31 00:00:00	1988	1988	7	0.02	0.02	0.02
571900	1988-08-01 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-02 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-03 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-04 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-05 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-06 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-07 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-08 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-09 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-10 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-11 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-12 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-13 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-14 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-15 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-16 00:00:00	1988	1988	8	0.01	0.01	0.01
571900	1988-08-17 00:00:00	1988	1988	8	0.01	0.01	0.01
571900	1988-08-18 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-19 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-20 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-21 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-22 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-23 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-24 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-25 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-26 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-27 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-28 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-29 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-30 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-08-31 00:00:00	1988	1988	8	0.02	0.02	0.02
571900	1988-09-01 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-02 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-03 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-04 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-05 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-06 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-07 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-08 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-09 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-10 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-11 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-12 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-13 00:00:00	1988	1988	9	0.02	0.02	0.03
571900	1988-09-14 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-15 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-16 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-17 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-18 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-19 00:00:00	1988	1988	9	0.01	0.01	0.01
571900	1988-09-20 00:00:00	1988	1988	9	0.01	0.01	0.01
571900	1988-09-21 00:00:00	1988	1988	9	0.01	0.01	0.01
571900	1988-09-22 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-23 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-24 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-25 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-26 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-27 00:00:00	1988	1988	9	0.01	0.01	0.01
571900	1988-09-28 00:00:00	1988	1988	9	0.01	0.01	0.01
571900	1988-09-29 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-09-30 00:00:00	1988	1988	9	0.02	0.02	0.02
571900	1988-10-01 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-02 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-03 00:00:00	1988	1988	10	0.03	0.03	0.03
571900	1988-10-04 00:00:00	1988	1988	10	0.03	0.03	0.03
571900	1988-10-05 00:00:00	1988	1988	10	0.03	0.03	0.28
571900	1988-10-06 00:00:00	1988	1988	10	0.06	0.06	0.06
571900	1988-10-07 00:00:00	1988	1988	10	0.06	0.06	0.06
571900	1988-10-08 00:00:00	1988	1988	10	0.06	0.06	0.06
571900	1988-10-09 00:00:00	1988	1988	10	0.06	0.06	0.06
571900	1988-10-10 00:00:00	1988	1988	10	0.04	0.04	0.04
571900	1988-10-11 00:00:00	1988	1988	10	0.04	0.04	0.04
571900	1988-10-12 00:00:00	1988	1988	10	0.03	0.03	0.03
571900	1988-10-13 00:00:00	1988	1988	10	0.03	0.03	0.03
571900	1988-10-14 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-15 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-16 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-17 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-18 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-19 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-20 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-21 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-22 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-23 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-24 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-25 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-26 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-27 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-28 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-29 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-30 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-10-31 00:00:00	1988	1988	10	0.02	0.02	0.02
571900	1988-11-01 00:00:00	1988	1989	11	0.02	0.02	0.02
571900	1988-11-02 00:00:00	1988	1989	11	0.02	0.02	0.02
571900	1988-11-03 00:00:00	1988	1989	11	0.02	0.02	0.02
571900	1988-11-04 00:00:00	1988	1989	11	0.02	0.02	0.02
571900	1988-11-05 00:00:00	1988	1989	11	0.02	0.02	0.02
571900	1988-11-06 00:00:00	1988	1989	11	0.02	0.02	0.02
571900	1988-11-07 00:00:00	1988	1989	11	0.02	0.02	0.02
571900	1988-11-08 00:00:00	1988	1989	11	0.02	0.02	0.02
571900	1988-11-09 00:00:00	1988	1989	11	0.02	0.02	0.02
571900	1988-11-10 00:00:00	1988	1989	11	0.02	0.02	0.02
571900	1988-11-11 00:00:00	1988	1989	11	0.02	0.02	0.02
571900	1988-11-12 00:00:00	1988	1989	11	0.02	0.02	0.02
571900	1988-11-13 00:00:00	1988	1989	11	0.02	0.02	0.02
571900	1988-11-14 00:00:00	1988	1989	11	0.03	0.03	0.03
571900	1988-11-15 00:00:00	1988	1989	11	0.03	0.03	0.03
571900	1988-11-16 00:00:00	1988	1989	11	0.04	0.04	0.04
571900	1988-11-17 00:00:00	1988	1989	11	0.04	0.04	0.04
571900	1988-11-18 00:00:00	1988	1989	11	0.06	0.06	0.06
571900	1988-11-19 00:00:00	1988	1989	11	0.06	0.06	0.06
571900	1988-11-20 00:00:00	1988	1989	11	0.06	0.06	0.06
571900	1988-11-21 00:00:00	1988	1989	11	0.06	0.06	0.06
571900	1988-11-22 00:00:00	1988	1989	11	0.06	0.06	0.06
571900	1988-11-23 00:00:00	1988	1989	11	0.06	0.06	0.06
571900	1988-11-24 00:00:00	1988	1989	11	0.06	0.06	0.06
571900	1988-11-25 00:00:00	1988	1989	11	0.1	0.1	0.16
571900	1988-11-26 00:00:00	1988	1989	11	0.16	0.16	0.16
571900	1988-11-27 00:00:00	1988	1989	11	0.16	0.16	0.16
571900	1988-11-28 00:00:00	1988	1989	11	0.16	0.16	0.16
571900	1988-11-29 00:00:00	1988	1989	11	0.16	0.16	0.16
571900	1988-11-30 00:00:00	1988	1989	11	0.16	0.16	0.16
571900	1988-12-01 00:00:00	1988	1989	12	0.16	0.16	0.16
571900	1988-12-02 00:00:00	1988	1989	12	0.16	0.16	0.16
571900	1988-12-03 00:00:00	1988	1989	12	0.16	0.16	0.16
571900	1988-12-04 00:00:00	1988	1989	12	0.13	0.13	0.13
571900	1988-12-05 00:00:00	1988	1989	12	0.7	0.7	0.7
571900	1988-12-06 00:00:00	1988	1989	12	0.63	0.63	0.63
571900	1988-12-07 00:00:00	1988	1989	12	0.5	0.5	0.5
571900	1988-12-08 00:00:00	1988	1989	12	0.5	0.5	0.5
571900	1988-12-09 00:00:00	1988	1989	12	0.56	0.56	0.56
571900	1988-12-10 00:00:00	1988	1989	12	0.84	0.84	0.84
571900	1988-12-11 00:00:00	1988	1989	12	1.02	1.02	1.5
